epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
34,0.73643,0.69651,0.74604,0.71966,0.71506,0.8090999999999999,0.8047,0.8131,0.8143,0.8115000000000001,0.7227400000000002,0.8105399999999999,0.8071402353022598,0.8139397646977401,0.7054959413130204,0.7399840586869799
35,0.74169,0.70667,0.74414,0.70733,0.70099,0.8256,0.8066,0.8190999999999999,0.8248000000000001,0.8068000000000001,0.7201639999999999,0.8165800000000001,0.8082070913058843,0.8249529086941159,0.7014415048671391,0.7388864951328608
36,0.71833,0.71683,0.75269,0.73673,0.71602,0.8223999999999999,0.8101999999999999,0.8233,0.8206,0.7979999999999999,0.72812,0.8149,0.8052356324573203,0.8245643675426796,0.7136456419831483,0.7425943580168517
37,0.76308,0.71048,0.75016,0.72472,0.73425,0.8371,0.8069,0.8165,0.8368000000000001,0.8065000000000001,0.736538,0.8207599999999999,0.8070642196279292,0.8344557803720707,0.718023378318745,0.7550526216812551
38,0.76538,0.71397,0.74098,0.72345,0.68116,0.8401000000000001,0.8190000000000001,0.8229000000000001,0.8415,0.8065000000000001,0.724988,0.826,0.8127491887040831,0.8392508112959168,0.6969454855620969,0.753030514437903
39,0.75452,0.7273,0.73781,0.75095,0.71442,0.8389,0.8195,0.8368000000000001,0.8389,0.816,0.737,0.83002,0.8199115085200609,0.8401284914799391,0.7221261612217962,0.7518738387782038
40,0.75058,0.71587,0.69854,0.71049,0.73873,0.8315,0.8320000000000001,0.8279000000000001,0.8225,0.818,0.722842,0.82638,0.8209876350271889,0.8317723649728112,0.7037968269632434,0.7418871730367566
41,0.73445,0.73905,0.76219,0.75506,0.73521,0.8415,0.8323999999999999,0.8295,0.8402,0.8062999999999999,0.745192,0.8299799999999999,0.8172994006450798,0.8426605993549201,0.7338865634316936,0.7564974365683064
42,0.74235,0.72825,0.75047,0.73989,0.74352,0.8356999999999999,0.8251000000000001,0.835,0.8378,0.8303,0.740896,0.83278,0.8282239490784233,0.8373360509215766,0.7336628219985957,0.7481291780014043
43,0.75321,0.71587,0.76124,0.73325,0.71794,0.8376,0.8259000000000001,0.835,0.8371,0.8169,0.736302,0.8305,0.822495751128307,0.8385042488716931,0.7180168766479413,0.7545871233520587
44,0.75716,0.71905,0.74573,0.7244,0.756,0.8467,0.8305,0.8375,0.8436,0.8143,0.7404680000000001,0.83452,0.8229901431058317,0.8460498568941683,0.7245653846176172,0.756370615382383
45,0.77558,0.72603,0.75649,0.73609,0.73585,0.838,0.8414,0.8462000000000001,0.8449,0.8255,0.746008,0.8392,0.8317776014658332,0.8466223985341667,0.7282032383896891,0.7638127616103109
46,0.75321,0.73302,0.77422,0.72345,0.76463,0.8488,0.8391,0.8440000000000001,0.8449,0.8326,0.749706,0.8418800000000001,0.8363059888769397,0.8474540111230604,0.7307126321048636,0.7686993678951364
47,0.76143,0.75429,0.73179,0.71207,0.72913,0.8576,0.8406999999999999,0.8323999999999999,0.8448,0.8262999999999999,0.737742,0.8403599999999999,0.8296074003143424,0.8511125996856573,0.7198333312610903,0.7556506687389097
48,0.74103,0.74635,0.77517,0.75348,0.75344,0.8393,0.841,0.848,0.8388,0.8451000000000001,0.7538940000000001,0.8424400000000001,0.8388855098818537,0.8459944901181464,0.7422712626287953,0.7655167373712048
49,0.72655,0.68667,0.75427,0.74842,0.75919,0.8441,0.8336,0.8362999999999999,0.8427,0.8308,0.7350199999999999,0.8375,0.8323591829443171,0.842640817055683,0.7083975478214345,0.7616424521785653
