epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
35,0.76399,0.75763,0.77321,0.79481,0.78646,0.8138,0.8297,0.8425,0.8349,0.8440000000000001,0.77522,0.83298,0.82207689952353,0.8438831004764701,0.7614383687467702,0.7890016312532299
36,0.78355,0.78193,0.77686,0.77985,0.80006,0.8188,0.8297,0.8443,0.8445,0.8521,0.78445,0.83788,0.8258949426367663,0.8498650573632336,0.77633087935796,0.79256912064204
37,0.80159,0.78941,0.78204,0.78384,0.76731,0.8204,0.8427,0.8417,0.8414,0.8459,0.784838,0.8384199999999999,0.8292698306026609,0.847570169397339,0.773724150261948,0.7959518497380521
38,0.80679,0.78879,0.81157,0.78816,0.78986,0.8329000000000001,0.841,0.8487,0.8508,0.8436,0.797034,0.8434000000000001,0.8370928611875116,0.8497071388124887,0.7869875825290803,0.8070804174709197
39,0.76368,0.77726,0.80335,0.7702,0.80161,0.8284999999999999,0.8475,0.8548,0.8406999999999999,0.8477,0.78322,0.8438399999999999,0.834967660962294,0.8527123390377058,0.7669088835452628,0.7995311164547373
40,0.81107,0.80903,0.80639,0.76089,0.79172,0.8328,0.8589,0.8464,0.8519,0.8511,0.79582,0.8482200000000001,0.8395368208586947,0.8569031791413054,0.7770812358998785,0.8145587641001214
41,0.79425,0.79875,0.82161,0.76621,0.80068,0.8466,0.8578,0.8631,0.8565999999999999,0.8501000000000001,0.7962999999999999,0.8548399999999999,0.8490013015148922,0.8606786984851077,0.7785495431044718,0.814050456895528
42,0.79425,0.7919,0.81309,0.7988,0.79821,0.8441,0.8573000000000001,0.8622,0.8599,0.8554999999999999,0.79925,0.8558,0.8495230580694099,0.8620769419305901,0.7918763686015641,0.806623631398436
43,0.82024,0.77321,0.7933,0.78284,0.80006,0.8458,0.8586,0.8652,0.8631,0.8667,0.7939299999999999,0.8598800000000001,0.852329264936445,0.8674307350635552,0.7779144051000282,0.8099455948999716
44,0.78936,0.80031,0.80396,0.76488,0.81211,0.8345999999999999,0.8595999999999999,0.8665,0.8583,0.8625,0.7941239999999999,0.8562999999999998,0.8450905397096914,0.8675094602903083,0.777775196251713,0.8104728037482869
45,0.7863,0.81464,0.8003,0.80146,0.80161,0.8519,0.8545,0.8686,0.861,0.8633,0.8008620000000001,0.85986,0.853833193216968,0.8658868067830319,0.7918829345697896,0.8098410654302105
46,0.78233,0.81558,0.82283,0.78251,0.79048,0.8479000000000001,0.8589,0.8717,0.863,0.8602,0.798746,0.8603400000000001,0.8526853020960983,0.8679946979039019,0.7816296796010357,0.8158623203989642
47,0.77346,0.81121,0.82222,0.78217,0.80037,0.8432,0.8602,0.8656,0.8622,0.8602,0.7978859999999999,0.85828,0.8504860536311828,0.8660739463688173,0.7798889729121723,0.8158830270878275
48,0.81229,0.80343,0.79878,0.82208,0.78616,0.85,0.8584,0.8737999999999999,0.8682,0.8597,0.8045480000000002,0.86202,0.8537746619232441,0.8702653380767559,0.7923829033707086,0.8167130966292917
49,0.80342,0.82648,0.79878,0.76854,0.822,0.8482,0.8662000000000001,0.8695999999999999,0.8606999999999999,0.8687999999999999,0.803844,0.8626999999999999,0.8548092459168973,0.8705907540831025,0.783280804139434,0.824407195860566
