epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
23,0.75295,0.75199,0.75736,0.75414,0.75957,0.8017,0.7979999999999999,0.7968999999999999,0.8051999999999999,0.802,0.7552019999999999,0.80076,0.7977716225138045,0.8037483774861955,0.7523646533521615,0.7580393466478383
24,0.75179,0.74903,0.76517,0.75341,0.76504,0.8043,0.7959,0.7995,0.7937000000000001,0.8044,0.756888,0.7995600000000002,0.7952325989323846,0.8038874010676157,0.750034083163621,0.763741916836379
25,0.75558,0.75518,0.7577,0.75788,0.75299,0.8001999999999999,0.7981,0.7990999999999999,0.8016,0.8059000000000001,0.755866,0.80098,0.7982586767924409,0.8037013232075592,0.7540635838438363,0.7576684161561638
26,0.75794,0.75115,0.76307,0.75821,0.76186,0.8034,0.7979999999999999,0.8061,0.8078,0.8075,0.758446,0.8045599999999998,0.8009297933943091,0.8081902066056905,0.754284747303996,0.7626072526960039
27,0.75725,0.75485,0.7661,0.75757,0.75834,0.8075,0.7967,0.8042,0.8044,0.8061,0.758822,0.80378,0.8000408022250756,0.8075191977749245,0.7550005583872051,0.7626434416127948
28,0.75926,0.75629,0.76396,0.7632,0.75926,0.8075,0.7948000000000001,0.8035,0.8057,0.8042,0.760394,0.80314,0.7987497380488175,0.8075302619511824,0.7575654060029761,0.763222593997024
29,0.76078,0.75513,0.76607,0.75287,0.7651,0.8101,0.8007,0.8059999999999999,0.8085,0.8083,0.7599899999999999,0.80672,0.803438293127045,0.810001706872955,0.7547361138192762,0.7652438861807237
30,0.75846,0.74816,0.7652,0.76255,0.75919,0.8079000000000001,0.7992,0.8070999999999999,0.8077,0.7979999999999999,0.758712,0.8039799999999999,0.7995630327146331,0.8083969672853667,0.7529075003660953,0.7645164996339048
31,0.75431,0.75335,0.7631,0.76493,0.75978,0.8083,0.7970999999999999,0.8039000000000001,0.8035,0.8054000000000001,0.759094,0.80364,0.7999610871170956,0.8073189128829045,0.7544797238920932,0.7637082761079069
32,0.75558,0.75452,0.77178,0.75889,0.75921,0.8073999999999999,0.7945,0.8025,0.804,0.8048000000000001,0.759996,0.80264,0.7982707437703884,0.8070092562296116,0.7538284831577043,0.7661635168422957
33,0.75431,0.75011,0.76741,0.75917,0.75698,0.8086,0.7966,0.8066,0.8073,0.8051999999999999,0.757596,0.80486,0.8005865470635563,0.8091334529364438,0.7518338906640016,0.7633581093359985
34,0.75774,0.75399,0.76339,0.76154,0.76317,0.8047,0.8016,0.8034,0.8024,0.8084,0.7599660000000001,0.8041,0.8017133705775719,0.8064866294224282,0.7563567197393387,0.7635752802606616
35,0.75552,0.75166,0.76573,0.76271,0.76849,0.8109999999999999,0.7992,0.8073,0.8059000000000001,0.8086,0.7608219999999999,0.8064,0.8024275951867917,0.8103724048132083,0.7545211321232705,0.7671228678767292
36,0.75658,0.75495,0.76994,0.76056,0.76366,0.8046,0.8003,0.8079000000000001,0.8069,0.813,0.7611380000000001,0.8065399999999998,0.8023827893967227,0.8106972106032769,0.7557856831184991,0.766490316881501
37,0.75787,0.75323,0.76517,0.75961,0.76127,0.8061,0.7989,0.8048000000000001,0.8031,0.8062999999999999,0.7594299999999999,0.8038400000000001,0.8011185298090923,0.806561470190908,0.7554996259719969,0.7633603740280029
38,0.75614,0.75571,0.76549,0.7633,0.75836,0.8104,0.7996,0.8069,0.8029000000000001,0.8018000000000001,0.7598,0.80432,0.8004659631553397,0.8081740368446604,0.7558802193938946,0.7637197806061055
39,0.75465,0.75935,0.76831,0.76193,0.76212,0.8043,0.7995,0.8070999999999999,0.8038,0.8083,0.761272,0.8046,0.8015445131320852,0.8076554868679148,0.7568396083205564,0.7657043916794435
40,0.75287,0.76143,0.76733,0.75703,0.75942,0.8103,0.7994,0.8029000000000001,0.8037000000000001,0.8036,0.759616,0.8039800000000001,0.8004499008512509,0.8075100991487494,0.7548195279631795,0.7644124720368204
41,0.75045,0.75852,0.76462,0.76046,0.76093,0.8051,0.7993000000000001,0.8087000000000001,0.8079999999999999,0.8051,0.758996,0.8052400000000001,0.8019260295716468,0.8085539704283533,0.7542891173798362,0.7637028826201638
42,0.75704,0.7529,0.77086,0.75086,0.75782,0.805,0.8009999999999999,0.8057,0.7983,0.8090999999999999,0.757896,0.80382,0.8000456656215963,0.8075943343784037,0.7509207706847731,0.7648712293152269
43,0.75846,0.75566,0.76717,0.76036,0.7625,0.8081999999999999,0.8001,0.8062,0.8092,0.8067,0.76083,0.80608,0.8029054764136961,0.8092545235863039,0.756942810784127,0.7647171892158731
44,0.75475,0.75963,0.76717,0.76294,0.7671,0.8084,0.7984,0.8051999999999999,0.804,0.8064,0.762318,0.8044800000000001,0.8011104896498157,0.8078495103501845,0.7576000284019507,0.7670359715980494
45,0.75697,0.75827,0.7642,0.75791,0.76086,0.8036,0.7993000000000001,0.8062999999999999,0.8051999999999999,0.8054000000000001,0.759642,0.80396,0.8014727525253807,0.8064472474746193,0.7570235775741871,0.7622604224258129
46,0.74945,0.76029,0.76628,0.76232,0.75826,0.8057,0.8023,0.8099,0.8059000000000001,0.7994,0.75932,0.80464,0.8010815733813945,0.8081984266186055,0.7537178040020006,0.7649221959979994
47,0.76235,0.75859,0.7682,0.75767,0.76283,0.8065000000000001,0.8012,0.8051999999999999,0.8096,0.8075,0.7619279999999999,0.806,0.8032021436777419,0.8087978563222582,0.7581969819083794,0.7656590180916205
48,0.75537,0.76138,0.75999,0.76242,0.76309,0.8062999999999999,0.8023,0.8043,0.8057,0.8072,0.7604500000000001,0.8051600000000001,0.803446990951571,0.8068730090484292,0.7577028778694788,0.7631971221305214
49,0.75761,0.75695,0.76536,0.76098,0.75903,0.8066,0.7983,0.8047,0.8057,0.8056,0.7599859999999999,0.80418,0.8011790668118067,0.8071809331881933,0.756964592381025,0.7630074076189749
